a1_m,a1_peak,a1_pwr,a1_fp_idx,a1_acc,a1_xo,a2_m,a2_peak,a2_pwr,a2_fp_idx,a2_acc,a2_xo,a3_m,a3_peak,a3_pwr,a3_fp_idx,a3_acc,a3_xo,a4_m,a4_peak,a4_pwr,a4_fp_idx,a4_acc,a4_xo,a5_m,a5_peak,a5_pwr,a5_fp_idx,a5_acc,a5_xo
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.526302844520636,1558194266,7,47459,49,8163,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.2724364685638134,1553999793,8,47356,49,8076,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.8336544682441,1547708486,8,47170,49,8142,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.749773109924499,1560291624,8,47556,49,38,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.2476522992676906,1553999102,6,47343,49,8116,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.855176345812382,1549805543,8,47175,49,8131,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.4619435247220456,1558191442,6,47434,49,8166,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.0301991541778053,1551898697,4,47251,49,8134,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.617792211606703,1558185980,0,47498,33,8164,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.128012360949165,1551895229,1,47292,41,8167,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.603103457140105,1558187709,2,47498,49,8172,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.603103457140105,1558187709,2,47498,49,8172,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.5872938401967973,1541409406,1,46982,41,8129,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.9795080456040195,1551895205,1,47229,41,19,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.690107465363679,1543506690,1,47014,41,8166,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.8889388110971994,1564478225,1,47181,41,8112,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.7845526666517153,1545605543,3,47064,49,8160,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.8641509202210944,1549799865,2,47184,49,8,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.3990098987292643,1558187886,2,47420,49,9,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.7445720409176664,1543507431,2,47040,49,8173,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.030096913636607,1535118915,2,46741,49,10,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.663891871747866,1543507814,3,47015,49,8142,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.057635924952535,1551896389,2,47263,49,8175,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.1318862004232306,1553993368,2,47303,49,8092,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.554349261267692,1545604740,2,46969,49,8114,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.5677107500987777,1545603969,1,46974,41,8146,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,3.0064816777316015,1564478374,1,47208,41,8154,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.9694569057048605,1562381922,2,47195,49,8148,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.9313691491225322,1566575984,2,47197,49,8140,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.8556875243437119,1547702973,3,47173,49,17,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.022549943087358,1551897093,3,47249,49,8153,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.8160101637887525,1547702757,3,47162,49,8116,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.9719592068653793,1549799714,3,47233,49,8150,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.6754599212760704,1545604688,2,47108,49,8186,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.7737824499212764,1564478324,1,47152,41,8110,,0,0,0,0,0
