a1_m,a1_peak,a1_pwr,a1_fp_idx,a1_acc,a1_xo,a2_m,a2_peak,a2_pwr,a2_fp_idx,a2_acc,a2_xo,a3_m,a3_peak,a3_pwr,a3_fp_idx,a3_acc,a3_xo,a4_m,a4_peak,a4_pwr,a4_fp_idx,a4_acc,a4_xo,a5_m,a5_peak,a5_pwr,a5_fp_idx,a5_acc,a5_xo
0,0,0,0,0,0,0,0,0,0,0,0,0.3016019257165204,1558193913,7,47471,49,28,0.965995850914319,1551904131,11,47245,49,8133,1.23954212135857,1556099350,12,47382,49,34
0,0,0,0,0,0,0,0,0,0,0,0,1.1342877990002869,1553997582,4,47315,49,36,0.965995850914319,1551904131,11,47245,49,8133,0.7556788865182319,1549805649,9,47174,49,8187
0,0,0,0,0,0,0,0,0,0,0,0,0.5794364160966397,1562388868,8,47587,49,73,0.48886357121611107,1562389742,10,47555,49,56,0.6164558187416151,1547709803,11,47115,49,8188
0,0,0,0,0,0,0,0,0,0,0,0,0.18930626897832886,1558195920,11,47420,49,51,0.48886357121611107,1562389742,10,47555,49,56,1.3444952377951116,1556097757,10,47425,49,8175
0,0,0,0,0,0,0,0,0,0,0,0,0.8537019893372373,1549806400,8,47186,49,18,1.248317758028327,1556098621,11,47365,49,11,1.2312813391970587,1556098688,11,47375,49,27
0,0,0,0,0,0,0,0,0,0,0,0,0.48264379954325143,1560291072,7,47544,49,18,1.248317758028327,1556098621,11,47365,49,11,0.7243663847440334,1547709809,10,47161,49,8157
0,0,0,0,0,0,0,0,0,0,0,0,0.707746136829442,1547709770,11,47129,49,8190,0.7801618041688999,1547709540,11,47163,49,28,1.2809519551369224,1556095382,5,47400,49,8183
0,0,0,0,0,0,0,0,0,0,0,0,0.17237574698372848,1556096465,7,47410,49,57,0.3043549154195172,1558195317,10,47476,49,18,1.145809082467967,1553998175,5,47341,49,8171
0,0,0,0,0,0,0,0,0,0,0,0,0.37197839473161615,1560292279,9,47501,49,8173,1.0396364699641494,1551902037,6,47275,49,2,0.4773349426481826,1562389461,10,47567,49,8158
0,0,0,0,0,0,0,0,0,0,0,0,1.1870199463932236,1554001977,12,47334,49,41,1.0396364699641494,1551902037,6,47275,49,2,1.1723275869849326,1554000167,10,47353,49,12
0,0,0,0,0,0,0,0,0,0,0,0,0.20715505872523368,1558196743,13,47429,49,8163,0.5314983911658329,1562389895,11,47569,49,22,0.4889621612092011,1562387181,5,47573,49,8167
0,0,0,0,0,0,0,0,0,0,0,0,0.8227966020422544,1549805812,8,47177,49,21,1.2028277233102111,1553998728,6,47347,49,27,0.3125116407127965,1560292469,10,47495,49,17
0,0,0,0,0,0,0,0,0,0,0,0,0.3964577230470124,1560288652,4,47509,49,13,1.2028277233102111,1553998728,6,47347,49,27,0.9566086898361945,1551904104,11,47260,49,8153
0,0,0,0,0,0,0,0,0,0,0,0,0.9745651506238769,1551904292,11,47241,49,44,0.600649803746364,1562387420,6,47603,49,18,0.7493550478510689,1549806156,10,47172,49,6
0,0,0,0,0,0,0,0,0,0,0,0,0.562608108388933,1562388274,7,47576,49,8182,0.600649803746364,1562387420,6,47603,49,18,0.21000664108990208,1558195595,11,47452,49,8155
0,0,0,0,0,0,0,0,0,0,0,0,1.1135837872401344,1553999842,8,47302,49,80,1.186203908004383,1554002417,13,47334,49,41,1.1707977440453967,1554000941,11,47352,49,8163
0,0,0,0,0,0,0,0,0,0,0,0,0.673678836064928,1547708994,8,47119,49,16,1.186203908004383,1554002417,13,47334,49,41,0.6087043651905304,1547709041,10,47111,49,22
0,0,0,0,0,0,0,0,0,0,0,0,1.2104769411563754,1554000090,8,47352,49,2,0.5470011935613512,1562387383,6,47577,49,8159,0.3386212066701839,1560292645,10,47511,49,11
0,0,0,0,0,0,0,0,0,0,0,0,0.7819983357462459,1547708762,8,47161,49,27,0.5470011935613512,1562387383,6,47577,49,8159,0.9518146934910344,1551900546,4,47259,49,23
0,0,0,0,0,0,0,0,0,0,0,0,0.09720527909850528,1556097687,8,47379,49,92,1.1019566080103913,1554001855,11,47297,49,10,0.7057015597816848,1547709556,11,47152,49,8148
0,0,0,0,0,0,0,0,0,0,0,0,0.8320779025621975,1549803174,4,47182,49,8180,0,1554001855,11,47297,49,10,1.3231778280719015,1556097885,10,47418,49,8190
0,0,0,0,0,0,0,0,0,0,0,0,0.1687044807367508,1556097501,8,47406,49,20,0.4410294885519302,1560293717,12,47529,49,8178,1.0507506648678395,1551903991,11,47297,49,66
0,0,0,0,0,0,0,0,0,0,0,0,0.8751198225668434,1549806160,8,47200,49,21,0.4410294885519302,1560293717,12,47529,49,8178,0.4334769902767435,1560292874,10,47549,49,8186
0,0,0,0,0,0,0,0,0,0,0,0,0.16166683326072692,1556097944,8,47403,49,8173,0.9244855833569222,1549806707,11,47221,49,8187,1.3102252850752936,1556098111,10,47409,49,8150
0,0,0,0,0,0,0,0,0,0,0,0,0.8379928244187353,1549806088,8,47188,49,17,0.9244855833569222,1549806707,11,47221,49,8187,0.6898919640452797,1547709903,10,47147,49,8118
0,0,0,0,0,0,0,0,0,0,0,0,0.10577277124950923,1556097599,8,47383,49,8175,0.24407760232242948,1558193360,6,47444,49,64,0.38033774631032874,1560289936,5,47526,49,62
0,0,0,0,0,0,0,0,0,0,0,0,0.8182070660733533,1549806020,8,47174,49,52,0.24407760232242948,1558193360,6,47444,49,64,0.9463068916460167,1551903902,11,47257,49,8168
0,0,0,0,0,0,0,0,0,0,0,0,1.2620881817966625,1556095598,6,47366,49,51,0.7589466353245444,1547707047,5,47156,49,20,0.6369571770446344,1547709808,11,47122,49,8158
0,0,0,0,0,0,0,0,0,0,0,0,0.7777154845870732,1547709315,8,47155,49,3,0.7589466353245444,1547707047,5,47156,49,20,1.2170015773637692,1556098093,10,47371,49,8150
0,0,0,0,0,0,0,0,0,0,0,0,1.2097649645050963,1553999811,7,47343,49,30,1.2684120245790165,1556099276,12,47369,49,44,0.8689950227946298,1549806535,10,47223,49,8153
0,0,0,0,0,0,0,0,0,0,0,0,0.7100920192017581,1547708283,7,47130,49,31,1.2684120245790165,1556099276,12,47369,49,44,0.2644712615452763,1558192515,5,47478,49,8147
0,0,0,0,0,0,0,0,0,0,0,0,1.1359198755691267,1553999762,7,47315,49,86,0.5167092937077229,1562390529,12,47563,49,8171,1.1254099500713373,1553997869,5,47333,49,22
0,0,0,0,0,0,0,0,0,0,0,0,1.0383128991688935,1551904774,12,47264,49,71,0.9645682379279911,1551904135,10,47244,49,48,0.17716429435670308,1558195492,11,47438,49,15
0,0,0,0,0,0,0,0,0,0,0,0,0.5258901911026329,1562387779,6,47561,49,17,0.9645682379279911,1551904135,10,47244,49,48,0.7461931285330984,1547709354,10,47171,49,8185
0,0,0,0,0,0,0,0,0,0,0,0,0.9211192033557949,1549805124,7,47222,49,59,0.21531362378702507,1558193302,6,47438,49,1,0.39288319476744266,1560292075,10,47531,49,18
0,0,0,0,0,0,0,0,0,0,0,0,0.38411673971441285,1560291420,7,47503,49,26,0,1558193302,6,47438,49,1,0.944777047953995,1551900440,5,47256,49,8111
0,0,0,0,0,0,0,0,0,0,0,0,0.7920956741949977,1547708884,9,47167,49,7,0.6831645937186624,1547708338,7,47123,49,62,0.6273691910458696,1547709236,10,47120,49,39
0,0,0,0,0,0,0,0,0,0,0,0,0.12953828683616528,1556097448,7,47391,49,71,1.1455078705253934,1553999341,6,47318,49,24,0,1558195161,10,47467,49,8172
0,0,0,0,0,0,0,0,0,0,0,0,0.5374151344585915,1562388681,8,47568,49,43,0.42725906386658874,1560293863,13,47528,49,6,1.1676358232935728,1554001028,11,47351,49,8142
0,0,0,0,0,0,0,0,0,0,0,0,1.2057870059781826,1554001087,11,47343,49,30,0.42725906386658874,1560293863,13,47528,49,6,0.5998301875260096,1545611462,9,47110,49,8160
0,0,0,0,0,0,0,0,0,0,0,0,0.47784980153939755,1562390619,12,47544,49,36,0.9669141201965757,1551901161,5,47245,49,8168,0.3310742268807972,1560292704,11,47505,49,38
