a1_m,a1_peak,a1_pwr,a1_fp_idx,a1_acc,a1_xo,a2_m,a2_peak,a2_pwr,a2_fp_idx,a2_acc,a2_xo,a3_m,a3_peak,a3_pwr,a3_fp_idx,a3_acc,a3_xo,a4_m,a4_peak,a4_pwr,a4_fp_idx,a4_acc,a4_xo,a5_m,a5_peak,a5_pwr,a5_fp_idx,a5_acc,a5_xo
2.6197272056140353,1560292639,9,47506,49,8147,2.385133444450032,1556097381,7,47410,49,8131,2.347504685008365,1562383045,3,47376,49,8127,2.1557521385008,1558192176,4,47294,49,8120,2.8240199869567917,1545605138,1,47082,49,8062
2.6197272056140353,1560292639,9,47506,49,8147,2.385133444450032,1556097381,7,47410,49,8131,2.347504685008365,1562383045,3,47376,49,8127,2.1557521385008,1558192176,4,47294,49,8120,2.8240199869567917,1545605138,1,47082,49,8062
1.7391035820803113,1547709717,9,47132,49,8113,2.164111373788554,1554000374,8,47313,49,8127,1.8847545449525929,1553995070,3,47177,49,8114,2.4444980665809726,1545610194,5,46911,49,8114,3.1226625153429466,1549799908,2,47204,49,8129
0,1547709717,9,47132,49,8113,0,1554000374,8,47313,49,8127,1.8847545449525929,1553995070,3,47177,49,8114,2.4444980665809726,1545610194,5,46911,49,8114,3.1226625153429466,1549799908,2,47204,49,8129
1.6867803993329529,1547710053,11,47109,49,8163,0,1545611372,8,47109,49,8093,2.0962928009151454,1558189770,3,47263,49,8168,2.493865712959448,1545609866,6,46923,49,8115,2.1247575137777606,1549799189,1,47236,49,8109
1.6867803993329529,1547710053,11,47109,49,8163,1.67820741168529,1545611372,8,47109,49,8093,2.0962928009151454,1558189770,3,47263,49,8168,2.493865712959448,1545609866,6,46923,49,8115,2.1247575137777606,1549799189,1,47236,49,8109
1.9595141475516038,1549806984,10,47227,49,8116,0,1553998040,6,47302,49,8061,2.059777351122654,1558189598,3,47253,49,8118,2.163910660212636,1558192292,5,47302,49,8145,2.843093745452604,1545605404,1,47089,49,8084
1.9595141475516038,1549806984,10,47227,49,8116,2.1317783636815704,1553998040,6,47302,49,8061,2.059777351122654,1558189598,3,47253,49,8118,2.163910660212636,1558192292,5,47302,49,8145,2.843093745452604,1545605404,1,47089,49,8084
2.272843553156179,1554000984,10,47355,49,8075,0,1560289719,6,47509,49,8102,2.134029506032644,1551897458,3,47285,49,8102,1.9596145569228354,1556096790,7,47217,49,8099,2.7901738605908832,1558186905,1,47512,41,8099
2.272843553156179,1554000984,10,47355,49,8075,2.618191644148829,1560289719,6,47509,49,8102,2.134029506032644,1551897458,3,47285,49,8102,1.9596145569228354,1556096790,7,47217,49,8099,2.7901738605908832,1558186905,1,47512,41,8099
2.206852162275666,1554001575,10,47330,49,8141,1.7088060938145568,1547709108,8,47121,49,8094,1.9181062087519773,1556092178,3,47194,49,8147,2.3954371526779394,1545610148,5,46896,49,8116,2.9079642430630757,1545605258,1,47109,49,8126
2.206852162275666,1554001575,10,47330,49,8141,1.7088060938145568,1547709108,8,47121,49,8094,0,1556092178,3,47194,49,8147,2.3954371526779394,1545610148,5,46896,49,8116,2.9079642430630757,1545605258,1,47109,49,8126
2.438380576135733,1556097822,10,47428,49,8089,1.8019275082169788,1547708031,7,47160,49,8095,1.5446014744897154,1543509253,3,47032,49,8157,2.3783021905929913,1545609696,5,46888,49,8135,2.0523270096658885,1553992356,1,47266,41,8072
2.438380576135733,1556097822,10,47428,49,8089,1.8019275082169788,1547708031,7,47160,49,8095,1.5446014744897154,1543509253,3,47032,49,8157,2.3783021905929913,1545609696,5,46888,49,8135,2.0523270096658885,1553992356,1,47266,41,8072
1.560102446367723,1562389326,9,47567,49,8100,0,1554000963,8,47331,49,8074,2.6209522415031383,1558189115,3,47495,49,8134,1.8652681386763343,1553997754,4,47182,49,8130,2.6123828515688197,1560285886,1,47495,49,8148
2.594840806499577,1560292500,10,47492,49,8101,0,1545610153,6,47072,49,8105,1.6592432531758112,1551897944,3,47084,49,8076,1.569584442810574,1551900863,5,47057,49,8095,2.468977388229457,1558187789,1,47437,49,8179
2.594840806499577,1560292500,10,47492,49,8101,1.598754187430353,1545610153,6,47072,49,8105,1.6592432531758112,1551897944,3,47084,49,8076,1.569584442810574,1551900863,5,47057,49,8095,2.468977388229457,1558187789,1,47437,49,8179
2.0427427408443264,1551903769,9,47257,49,10,0,1545611165,7,47105,49,8155,1.7430834032133322,1558188509,3,47118,49,8132,2.366266057380856,1545609797,5,46886,49,8142,2.247341828383188,1553994279,2,47346,49,8085
2.0427427408443264,1551903769,9,47257,49,10,0,1545611165,7,47105,49,8155,0,1558188509,3,47118,49,8132,2.366266057380856,1545609797,5,46886,49,8142,2.247341828383188,1553994279,2,47346,49,8085
2.1898194409737086,1554001197,10,47319,49,8126,0,1556097340,7,47411,49,8184,1.5419488641049703,1549799694,3,47036,49,8062,1.7537886200429622,1553997838,4,47131,49,8099,3.029745565891773,1549801021,2,47163,49,8140
1.960943622287284,1549806843,10,47219,49,8110,0,1560291350,7,47552,49,8140,2.4028894387723305,1556091888,3,47395,49,8142,2.177065774586595,1560288961,4,47317,49,8107,2.6097302352953267,1560286147,2,47497,49,8109
2.585966589960107,1560292396,10,47491,49,14,0,1560292005,8,47535,49,8107,1.8184583028888164,1553995604,3,47149,49,2,2.508550643675277,1547705969,4,46939,49,8144,3.3286910463584456,1551897632,2,47296,49,8082
2.585966589960107,1560292396,10,47491,49,14,2.692750524840376,1560292005,8,47535,49,8107,0,1545606083,3,46859,49,8158,2.508550643675277,1547705969,4,46939,49,8144,3.3286910463584456,1551897632,2,47296,49,8082
2.134232097972204,1551903705,10,47296,49,14,2.6832647561471754,1560291769,8,47532,49,8116,1.5793826148604466,1549801226,3,47045,49,8182,1.6409837208470677,1551901853,5,47077,49,8117,2.849315347384871,1545604917,1,47092,49,8108
2.134232097972204,1551903705,10,47296,49,14,2.6832647561471754,1560291769,8,47532,49,8116,1.5793826148604466,1549801226,3,47045,49,8182,1.6409837208470677,1551901853,5,47077,49,8117,2.849315347384871,1545604917,1,47092,49,8108
