a1_m,a1_peak,a1_pwr,a1_fp_idx,a1_acc,a1_xo,a2_m,a2_peak,a2_pwr,a2_fp_idx,a2_acc,a2_xo,a3_m,a3_peak,a3_pwr,a3_fp_idx,a3_acc,a3_xo,a4_m,a4_peak,a4_pwr,a4_fp_idx,a4_acc,a4_xo,a5_m,a5_peak,a5_pwr,a5_fp_idx,a5_acc,a5_xo
1.0213640496604999,1553999450,6,47330,49,8142,0.7564784380223535,1556095933,8,47235,49,8070,0.7967747398491389,1549802514,4,47223,49,8173,1.400580655458003,1560290103,6,47505,49,8092,0.7475075748153779,1549799931,4,47214,49,8170
1.0213640496604999,1553999450,6,47330,49,8142,0.7564784380223535,1556095933,8,47235,49,8070,0.7967747398491389,1549802514,4,47223,49,8173,1.400580655458003,1560290103,6,,49,8092,0.7475075748153779,1549799931,4,47214,49,8170
0.8502169917068262,1551904546,12,47256,49,8146,1.456876097506947,1566581326,7,47544,49,8043,1.650573542398515,1545610369,6,47076,49,8136,1.754706857285159,1547705779,5,47145,49,8099,1.364678680297854,1558189659,4,47475,49,8126
1.348359753461359,1558194073,7,47468,49,8105,0.7445445625448156,1556095035,7,47240,49,8058,1.7675627323701697,1547706657,6,47121,49,8142,1.592025049870907,1545608847,5,47076,49,8130,1.2685998097751174,1556092180,4,47433,49,8132
1.348359753461359,1558194073,7,47468,49,8105,0.7445445625448156,1556095035,7,47240,49,8058,1.7675627323701697,1547706657,6,47121,49,8142,1.592025049870907,1545608847,5,47076,49,8130,1.2685998097751174,1556092180,4,47433,49,8132
0.6331728191825118,1547710279,13,47160,49,8098,1.2321828104749497,1564484944,9,47443,49,8091,0.6739728865569723,1547706144,5,47171,49,8137,1.3996623722909205,1560288349,5,47506,49,8102,1.4033355366628641,1558190767,4,47488,49,8164
1.6924908606315114,1545612378,10,47101,49,8157,0.7563762007974432,1551903442,10,47244,49,8139,1.4286327865209156,1558193301,7,47492,49,8140,1.6703555335277742,1547705220,4,47116,49,8123,0.8049314562765647,1549800405,3,47235,49,8128
1.6924908606315114,1545612378,10,47101,49,8157,0.7563762007974432,1551903442,10,47244,49,8139,1.4286327865209156,1558193301,7,47492,49,8140,1.6703555335277742,1547705220,4,47116,49,8123,0.8049314562765647,1549800405,3,47235,49,8128
0.7231323317162799,1549806337,9,47197,49,8145,1.0724584697590893,1556097433,10,47377,49,8107,0,1560290929,7,47522,49,8137,1.4674884263930161,1545605990,3,47025,49,8078,0.9839321975123323,1553994120,2,47312,49,8062
0.5517807974333611,1547710349,11,47125,49,8155,1.654339629031442,1545609314,7,47104,49,8053,1.0672648702424727,1553999109,6,47336,49,29,1.7686780280365697,1547705370,4,47164,49,8061,0.6512260634722407,1549800716,3,47166,49,8131
0.5517807974333611,1547710349,11,47125,49,8155,1.654339629031442,1545609314,7,47104,49,8053,1.0672648702424727,1553999109,6,47336,49,29,1.7686780280365697,1547705370,4,47164,49,8061,0.6512260634722407,1549800716,3,47166,49,8131
1.3976232520408718,1558194236,8,47488,49,8102,1.359878968956215,1558192617,10,47495,49,8040,1.6044716301761728,1562387037,6,47565,49,26,0.8757130665712625,1551898781,4,47295,49,8100,1.4198589504962944,1558189936,3,47491,49,8121
1.3976232520408718,1558194236,8,47488,49,8102,1.359878968956215,1558192617,10,47495,49,8040,1.6044716301761728,1562387037,6,47565,49,26,0.8757130665712625,1551898781,4,47295,49,8100,1.4198589504962944,1558189936,3,47491,49,8121
0.6720322902168404,1549807527,11,47178,49,8108,1.6423035146426679,1545609103,7,47110,49,8110,1.6061037123806787,1562385773,4,47565,49,8184,0.891320052810672,1551900022,5,47294,49,8086,0.6685655075608737,1547703141,3,47169,49,8186
0.6720322902168404,1549807527,11,47178,49,8108,1.6423035146426679,1545609103,7,47110,49,8110,1.6061037123806787,1562385773,4,47565,49,8184,0.891320052810672,1551900022,5,47294,49,8086,0.6685655075608737,1547703141,3,47169,49,8186
1.1045926323435011,1554000208,9,47361,49,8116,0.7714719958532458,1549803362,8,47240,49,8050,1.5927422249374457,1562387203,6,47560,49,8113,0.7978937702842518,1551899617,4,47250,49,8110,1.0559407066336208,1553994083,3,47339,49,8103
1.1045926323435011,1554000208,9,47361,49,8116,0.7714719958532458,1549803362,8,47240,49,8050,1.5927422249374457,1562387203,6,47560,49,8113,1.720435052870088,1547705298,5,47141,49,8124,1.0559407066336208,1553994083,3,47339,49,8103
0.9463981053445096,1551903466,10,47296,49,8130,1.3868064232336992,1558191204,8,47503,49,8054,1.0399303368515338,1553997161,4,47324,49,8113,1.2802250380718092,1558190337,4,47465,49,8098,0.9688382612451593,1553995367,4,47297,49,8120
0.9463981053445096,1551903466,10,47296,49,8130,1.3868064232336992,1558191204,8,47503,49,8054,1.0399303368515338,1553997161,4,47324,49,8113,1.2802250380718092,1558190337,4,47465,49,8098,0.9688382612451593,1553995367,4,47297,49,8120
1.6454710096860106,1545610081,7,47082,49,8134,1.4893113571786285,1566583644,9,47554,49,8078,1.4475020811251913,1558191345,5,47496,49,8136,1.4430090814827514,1560287317,4,47533,49,8112,1.7260488475933236,1547703770,3,47105,49,8121
1.6454710096860106,1545610081,7,47082,49,8134,1.4893113571786285,1566583644,9,47554,49,8078,1.4475020811251913,1558191345,5,47496,49,8136,1.4430090814827514,1560287317,4,47533,49,8112,1.7260488475933236,1547703770,3,47105,49,8121
0.9001942928808705,1551903489,9,47277,49,8145,0.49537192482670617,1553999460,9,47132,49,8073,1.2981817310158832,1556094118,5,47432,49,8191,1.6268043042171199,1547706121,5,47099,49,8115,1.0523698351857473,1553996835,4,47342,49,8065
