a1_m,a1_peak,a1_pwr,a1_fp_idx,a1_acc,a1_xo,a2_m,a2_peak,a2_pwr,a2_fp_idx,a2_acc,a2_xo,a3_m,a3_peak,a3_pwr,a3_fp_idx,a3_acc,a3_xo,a4_m,a4_peak,a4_pwr,a4_fp_idx,a4_acc,a4_xo,a5_m,a5_peak,a5_pwr,a5_fp_idx,a5_acc,a5_xo
0.5918652078377311,1547709576,10,47153,49,8118,1.1444669546634751,1556096107,5,47408,49,8116,0.23284469196870528,1558193913,8,47489,49,8150,0.8042158213557686,1549801859,4,47237,49,8130,1.1996509806273379,1556092462,3,47408,49,8101
0.016919524220502725,1558196323,14,47422,49,8145,0.1952008731337534,1560291921,9,47515,49,8038,1.0023962474286028,1554000495,8,47304,49,8124,0.09616647651578011,1558190412,4,47451,49,8081,0.5704456042452629,1547705192,4,47137,49,8097
0.016919524220502725,1558196323,14,47422,49,8145,0.1952008731337534,1560291921,9,47515,49,8038,1.0023962474286028,1554000495,8,47304,49,8124,0.09616647651578011,1558190412,4,47451,49,8081,0.5704456042452629,1547705192,4,47137,49,8097
0.059859181618581905,1558196129,13,47441,49,8121,0.7017090018332863,1549806000,8,47213,49,8098,1.2557514014468771,1556097119,7,47412,49,8122,1.0464530872896072,1553996047,4,47342,49,8047,0.5165907552682899,1547705791,5,47121,49,8116
0.059859181618581905,1558196129,13,47441,49,8121,0.7017090018332863,1549806000,8,47213,49,8098,1.2557514014468771,1556097119,7,47412,49,8122,1.0464530872896072,1553996047,4,47342,49,8047,0.5165907552682899,1547705791,5,47121,49,8116
0.374207630601665,1562389265,9,47575,49,8125,0.3202463269547548,1562389580,9,47569,49,8112,0.5463770538384627,1547708967,11,47111,49,8134,1.0903110170347188,1553996892,5,47360,49,8118,0.8017695295248949,1551899602,6,47237,49,8108
0.374207630601665,1562389265,9,47575,49,8125,0.3202463269547548,1562389580,9,47569,49,8112,0.5463770538384627,1547708967,11,47111,49,8134,1.0903110170347188,1553996892,5,47360,49,8118,0.8017695295248949,1551899602,6,47237,49,8108
0.28975550083794926,1562390359,13,47539,49,8154,1.0795983474347204,1556097986,10,47380,49,8088,0.9876071578911685,1551903368,8,47297,49,8136,1.0720551634421018,1553996122,4,47347,49,8114,1.1110168362045476,1556093989,4,47373,49,8151
0.908865834566504,1554001603,12,47285,49,8101,0,1556099047,12,47372,49,8090,0.5113933003394272,1545610930,7,47094,49,8132,0.20815717862021907,1558189192,3,47497,49,8115,0.6721345168828783,1549803011,6,47180,49,8095
0.908865834566504,1554001603,12,47285,49,8101,1.0665435861319337,1556099047,12,47372,49,8090,0.5113933003394272,1545610930,7,47094,49,8132,0.20815717862021907,1558189192,3,47497,49,8115,0.6721345168828783,1549803011,6,47180,49,8095
0.21315747381547195,1560290577,6,47506,49,8105,0,1554000110,7,47336,49,8099,1.2063856612376742,1556098249,9,47392,49,8125,0.5936981374755902,1547706071,5,47149,49,8094,0.12248418461465164,1558190905,4,47457,49,8096
0.21315747381547195,1560290577,6,47506,49,8105,1.0057551761064438,1554000110,7,47336,49,8099,1.2063856612376742,1556098249,9,47392,49,8125,0.5936981374755902,1547706071,5,47149,49,8094,0.12248418461465164,1558190905,4,47457,49,8096
0.38828291545185495,1562389765,10,47581,49,8131,0.363697757698822,1562390628,12,47583,49,8077,0.41888309474867597,1562388495,9,47569,49,8139,0.48486936096874383,1545608079,4,47104,49,8168,0.5044542448798811,1547704818,4,47112,49,8113
0.23896216279521493,1560292511,9,47517,49,8119,0.5075102637459631,1547708290,6,47133,49,8108,0.6286873539235999,1547709209,8,47144,49,8142,1.1060183801213144,1553995909,3,47366,49,8102,0.6026763636627386,1547704335,4,47149,49,8134
