timestamp,elapsed_time,x,y,z,velocity,is_static,anchor_count,a1_measured,a1_filtered,a1_corrected,a2_measured,a2_filtered,a2_corrected,a3_measured,a3_filtered,a3_corrected,a4_measured,a4_filtered,a4_corrected,a5_measured,a5_filtered,a5_corrected
2025-11-08 13:36:35.617,33.120,1.792842,1.014667,2.042773,0.481402,0,5,1.676379,2.065678,1.917973,0.701287,1.288953,0.991715,2.754551,3.026897,2.600003,2.830203,2.856723,2.711099,0.764409,1.051524,1.024039
2025-11-08 13:36:35.866,33.369,1.859789,1.101312,2.043038,0.000000,0,4,,,,0.701287,1.159875,0.991715,2.754551,2.841515,2.600003,2.830203,2.793485,2.711099,0.992403,1.038804,1.010966
2025-11-08 13:36:36.105,33.608,1.978810,1.163645,1.966467,0.100282,0,5,2.003888,2.271371,2.539344,0.355016,1.090320,0.999705,2.520849,2.693088,2.499720,3.447596,2.983731,3.231579,1.282489,1.024417,1.002179
2025-11-08 13:36:36.346,33.850,1.978810,1.163645,1.966467,0.000000,0,4,1.924254,2.148728,1.988951,,,,2.520849,2.609116,2.499720,3.447596,3.091361,3.231579,1.282489,1.012294,1.002179
2025-11-08 13:36:36.610,34.114,2.144454,1.189446,1.740028,0.225909,0,5,2.726305,2.313906,2.529095,1.056429,1.050206,0.997947,2.584271,2.452647,2.248802,3.481958,3.250355,3.457488,0.818756,1.062614,1.151653
2025-11-08 13:36:36.866,34.369,2.284112,1.203148,1.585317,0.000000,0,4,2.726305,2.407354,2.529095,0.211858,1.026649,0.995960,,,,3.481958,3.340304,3.457488,0.818756,1.087182,1.151653
2025-11-08 13:36:37.112,34.616,2.369819,1.252581,1.606022,0.240333,0,5,2.822153,2.563189,2.766208,0.243161,1.019207,1.009512,2.238203,2.468492,2.489135,3.439744,3.211479,3.043650,1.320930,1.358447,1.996251
2025-11-08 13:36:37.354,34.858,2.419234,1.303655,1.699916,0.000000,0,5,2.822153,2.651352,2.766208,0.243161,1.014997,1.009512,2.382179,2.484986,2.506473,3.439744,3.138598,3.043650,1.320930,1.605375,1.996251
2025-11-08 13:36:37.644,35.148,2.565704,1.248492,1.643105,0.362405,0,5,3.432917,2.858607,3.128613,0.173928,1.003390,0.988268,3.163735,2.649599,2.864053,4.455818,3.693879,4.417285,1.947195,1.941381,2.407740
2025-11-08 13:36:37.904,35.407,2.565704,1.248492,1.643105,0.479859,0,4,3.432917,2.975859,3.128613,0.173928,0.996823,0.988268,3.555991,2.951110,3.343912,,,,1.357637,1.545881,1.020023
2025-11-08 13:36:38.130,35.634,2.565704,1.248492,1.643105,0.515400,0,4,3.308827,2.996123,3.022523,,,,2.858655,2.897871,2.828513,3.608697,3.536056,3.330449,1.959023,1.720757,1.950076
2025-11-08 13:36:38.357,35.861,2.565704,1.248492,1.643105,0.733161,0,3,3.308827,3.007588,3.022523,,,,2.360152,2.549370,2.095352,,,,1.385984,1.437444,1.067577
2025-11-08 13:36:38.861,36.365,2.712497,1.259512,1.511321,0.297395,0,4,2.745575,2.884927,2.725127,0.116114,0.997091,0.997294,2.389108,2.368145,2.132049,3.989845,3.685583,3.880384,,,
2025-11-08 13:36:39.108,36.612,2.807305,1.289171,1.554534,0.273644,0,4,3.035766,2.934365,2.998771,,,,2.499029,2.360484,2.350504,3.660905,3.551866,3.377662,1.627026,1.515683,1.617679
2025-11-08 13:36:39.354,36.858,2.807305,1.289171,1.554534,0.009027,0,3,,,,,,,2.499029,2.356150,2.350504,3.660905,3.476216,3.377662,1.738881,1.724724,1.997116
2025-11-08 13:36:39.610,37.114,2.952245,1.248108,1.391448,0.167593,0,5,3.474621,3.048176,3.196445,0.755430,0.995537,0.992901,2.418766,2.426476,2.518096,4.631401,3.972821,4.619786,1.344382,1.775830,1.842414
2025-11-08 13:36:39.842,37.346,2.952245,1.248108,1.391448,0.000000,0,4,2.454469,2.814574,2.510243,,,,2.418766,2.466263,2.518096,4.631401,4.253771,4.619786,1.344382,1.804744,1.842414
2025-11-08 13:36:40.111,37.615,2.939415,1.127507,1.274056,0.148783,0,5,2.734461,2.694902,2.538997,0.724025,0.985849,0.961063,3.283237,2.728871,3.070989,3.798556,3.931244,3.511065,1.369351,1.885712,1.991196
2025-11-08 13:36:40.363,37.867,2.939415,1.127507,1.274056,0.000000,0,3,2.734461,2.627199,2.538997,,,,,,,3.798556,3.748778,3.511065,1.369351,1.931520,1.991196
2025-11-08 13:36:40.639,38.143,2.906957,1.017044,1.230813,0.061550,0,5,2.891997,2.662261,2.707939,0.108059,0.988461,0.997137,3.330038,2.893229,3.107352,4.250258,3.955638,4.225131,1.089166,1.930706,1.929647
2025-11-08 13:36:40.839,38.342,2.840075,0.966016,0.994377,0.000000,0,4,2.891997,2.682097,2.707939,,,,3.330038,2.986214,3.107352,4.250258,4.072668,4.225131,1.089166,1.930246,1.929647
2025-11-08 13:36:41.096,38.600,2.842879,0.867309,0.979631,0.036074,0,4,2.553373,2.648439,2.604590,,,,3.330038,3.038819,3.107352,4.071313,4.106328,4.150179,1.089166,1.929986,1.929647
2025-11-08 13:36:41.368,38.872,2.851381,0.782391,0.991330,0.000000,0,5,2.553373,2.629397,2.604590,0.305666,0.990584,0.999030,3.330038,3.068580,3.107352,4.071313,4.125370,4.150179,1.089166,1.929839,1.929647
2025-11-08 13:36:41.603,39.107,2.911735,0.711435,0.957288,0.018814,0,5,2.908413,2.751392,2.910323,0.196666,0.988708,0.980216,3.330038,3.085417,3.107352,4.498745,4.281829,4.485658,1.089166,1.929729,1.929647
2025-11-08 13:36:41.864,39.368,2.985218,0.657942,0.907179,0.000000,0,5,2.908413,2.820409,2.910323,0.644187,0.990855,1.001540,3.330038,3.094943,3.107352,4.498745,4.370343,4.485658,1.689430,1.880215,1.796219
2025-11-08 13:36:42.117,39.621,2.985109,0.712048,1.100651,0.002822,0,5,3.304440,2.954911,3.130136,0.559151,0.992986,1.004362,3.330038,3.100331,3.107352,3.757363,4.080539,3.702988,1.689430,1.856610,1.796219
2025-11-08 13:36:42.858,40.362,2.985109,0.712048,1.100651,0.190501,0,4,3.456471,3.113731,3.320637,,,,3.680898,3.277466,3.508233,3.459933,3.798937,3.432072,1.689430,1.842637,1.796219
2025-11-08 13:36:43.132,40.636,2.921388,0.746071,1.281118,0.520064,0,5,2.599870,2.824782,2.448347,0.404470,0.994026,0.999879,3.037196,3.151836,2.988169,4.060094,3.937418,4.117829,1.275145,1.875205,2.004766
2025-11-08 13:36:43.363,40.867,2.921388,0.746071,1.281118,0.004483,0,4,2.676547,2.717908,2.578676,,,,3.037196,3.080762,2.988169,4.060094,4.015763,4.117829,1.155443,1.828201,1.710775
2025-11-08 13:36:43.597,41.101,2.921388,0.746071,1.281118,0.202365,0,4,3.019350,2.745324,2.781041,,,,2.727938,2.837629,2.520882,4.571852,4.106409,4.224500,0.855463,1.591724,1.209815
2025-11-08 13:36:43.873,41.377,2.921388,0.746071,1.281118,0.004483,0,4,3.006706,2.827625,2.934844,,,,2.727938,2.700079,2.520882,4.571852,4.157691,4.224500,0.757272,1.365890,1.050367
2025-11-08 13:36:44.109,41.613,2.921388,0.746071,1.281118,0.239601,0,5,2.877110,2.770137,2.695243,0.646432,0.992679,0.984799,2.249931,2.422022,2.059777,4.430632,4.202211,4.260211,1.651194,1.419319,1.490511
2025-11-08 13:36:44.619,42.123,2.980099,0.811305,1.210359,0.179038,0,4,2.364127,2.659865,2.516205,,,,2.587941,2.454678,2.497221,3.760625,3.870821,3.439095,0.708430,1.452445,1.495914
2025-11-08 13:36:44.849,42.353,2.980099,0.811305,1.210359,0.015080,0,3,2.364127,2.597479,2.516205,,,,3.117238,2.738457,3.108156,,,,0.708430,1.471297,1.495914
2025-11-08 13:36:45.095,42.599,2.970398,0.801223,1.079590,0.142256,0,5,2.714272,2.627596,2.666832,0.174641,0.993088,0.995552,2.971835,2.837226,2.965901,4.404326,4.052254,4.288620,0.925206,1.506291,1.551913
2025-11-08 13:36:45.608,43.112,2.881844,0.885356,1.151245,0.158577,0,4,2.633109,2.575771,2.508255,0.545996,0.999937,1.042125,2.691333,2.690689,2.499784,,,,1.606533,1.504643,1.502495
2025-11-08 13:36:45.883,43.386,2.881844,0.885356,1.151245,0.035028,0,3,,,,0.545996,1.005746,1.042125,2.691333,2.607787,2.499784,4.358238,4.139687,4.253592,,,
2025-11-08 13:36:46.128,43.632,2.962953,0.856861,0.907272,0.094915,0,5,2.789727,2.653688,2.755197,0.118969,1.004699,0.998060,2.515443,2.560835,2.499668,4.311846,4.147933,4.158677,1.198979,1.716770,1.993146
2025-11-08 13:36:46.351,43.854,2.962953,0.856861,0.907272,0.000000,0,4,2.300808,2.559170,2.436033,,,,2.515443,2.534273,2.499668,4.311846,4.152599,4.158677,1.198979,1.836787,1.993146
2025-11-08 13:36:46.619,44.123,3.035055,0.896331,0.880829,0.042812,0,5,3.319533,2.893080,3.328091,0.219811,1.003967,0.999279,2.735076,2.529103,2.522367,4.185002,4.066138,3.953498,1.242314,1.886095,1.950333
2025-11-08 13:36:46.852,44.355,3.035055,0.896331,0.880829,0.000000,0,3,3.319533,3.081987,3.328091,,,,,,,4.185002,4.017223,3.953498,1.242314,1.913991,1.950333
2025-11-08 13:36:47.098,44.602,2.961861,1.002233,1.109043,0.058337,0,5,2.503309,2.831456,2.505069,0.276605,1.003510,1.000566,2.781471,2.544754,2.565145,3.291589,3.584890,3.021658,1.210807,1.955106,2.008670
2025-11-08 13:36:47.863,45.367,2.934412,1.161288,1.280034,0.158402,0,4,3.020777,2.913513,3.020416,0.295367,1.003075,1.000256,2.010416,2.299430,1.979827,3.454531,3.409089,3.180060,,,
2025-11-08 13:36:48.349,45.853,3.056050,1.280416,1.350925,0.515347,0,4,,,,0.082364,1.000582,0.984354,2.090968,2.164938,1.989726,4.464485,3.741034,4.173483,1.424118,1.730854,1.438703
2025-11-08 13:36:48.605,46.109,3.056050,1.280416,1.350925,0.299627,0,3,3.132225,3.016751,3.151247,,,,2.629645,2.310798,2.500819,3.984540,3.798713,3.873856,,,
2025-11-08 13:36:48.860,46.364,3.056050,1.280416,1.350925,0.015902,0,3,,,,,,,2.629645,2.393316,2.500819,3.984540,3.831344,3.873856,0.734431,1.533346,1.276036
2025-11-08 13:36:49.116,46.620,3.083665,1.257401,1.298923,0.074630,0,4,,,,0.645207,1.008340,1.058984,2.551353,2.440595,2.502188,4.022573,3.859948,3.897212,1.311651,1.714279,1.949994
2025-11-08 13:36:49.355,46.858,3.013679,1.324827,1.010335,0.000000,0,4,3.118255,3.051917,3.097730,,,,2.551353,2.467342,2.502188,4.022573,3.876130,3.897212,1.311651,1.816640,1.949994
2025-11-08 13:36:49.607,47.111,2.951986,1.314193,1.234840,0.101235,0,5,2.679808,2.894608,2.689669,0.604523,1.007229,0.999958,2.814199,2.526436,2.603423,3.385296,3.534391,3.089181,1.375073,1.878308,1.958647
2025-11-08 13:36:49.866,47.370,2.951986,1.314193,1.234840,0.000000,0,4,2.679808,2.805611,2.689669,,,,2.893937,2.597666,2.690463,3.385296,3.341055,3.089181,1.375073,1.913196,1.958647
2025-11-08 13:36:50.111,47.615,2.805880,1.325969,1.464758,0.077047,0,5,2.580904,2.655988,2.461061,0.116523,1.006084,0.998578,2.834901,2.607687,2.620742,3.311371,3.198218,3.012135,0.667848,1.525892,1.021321
2025-11-08 13:36:50.366,47.870,2.829187,1.254088,1.263278,0.000000,0,4,2.580904,2.571339,2.461061,0.116523,1.005091,0.998578,2.342618,2.397265,2.123133,,,,0.667848,1.306778,1.021321
2025-11-08 13:36:50.609,48.112,2.847004,1.253506,1.309868,0.614819,0,5,3.176375,2.818614,3.140758,0.475232,1.004358,0.999541,2.954503,2.545211,2.737952,4.312558,3.621678,4.173351,1.007695,1.285858,1.258604
2025-11-08 13:36:50.864,48.367,2.893536,1.226430,1.362059,0.000000,0,4,3.176375,2.958508,3.140758,0.475232,1.003722,0.999541,2.954503,2.628911,2.737952,3.886653,3.778414,3.982605,,,
2025-11-08 13:36:51.141,48.645,2.893536,1.226430,1.362059,0.120196,0,4,3.331054,3.085943,3.251963,,,,2.828882,2.624067,2.617756,3.465644,3.525533,3.196087,0.592905,1.171724,1.023034
2025-11-08 13:36:51.343,48.846,2.893536,1.226430,1.362059,0.000000,0,3,,,,,,,2.828882,2.621326,2.617756,3.465644,3.382468,3.196087,1.644258,1.582563,2.117795
2025-11-08 13:36:51.598,49.101,2.905912,1.324356,1.509979,0.305054,0,5,2.946752,3.036117,2.971205,0.006911,1.002220,0.992338,2.078018,2.386731,2.081106,3.791112,3.434003,3.501140,0.766753,1.369632,1.092229
2025-11-08 13:36:51.852,49.356,2.905912,1.324356,1.509979,0.000000,0,4,2.708971,2.872544,2.659445,,,,2.078018,2.254011,2.081106,3.791112,3.463158,3.501140,0.766753,1.249167,1.092229
2025-11-08 13:36:52.102,49.606,2.976909,1.335208,1.444873,0.608769,0,5,3.305462,3.054216,3.290893,0.794178,1.079850,1.285590,2.651467,2.347762,2.469898,4.144930,3.744015,4.109910,1.623254,1.613609,2.088395
2025-11-08 13:36:52.342,49.846,3.061997,1.323797,1.372192,0.000000,0,4,3.305462,3.156995,3.290893,,,,2.651467,2.400800,2.469898,4.144930,3.902908,4.109910,1.623254,1.819789,2.088395
2025-11-08 13:36:52.605,50.109,3.061997,1.323797,1.372192,0.103894,0,4,2.870788,3.003208,2.802859,,,,2.420006,2.428233,2.463972,4.351510,4.037917,4.213804,1.664144,1.937450,2.090735
2025-11-08 13:36:52.851,50.354,3.061997,1.323797,1.372192,0.038196,0,4,2.870788,2.916205,2.802859,,,,2.621591,2.460340,2.502168,3.856270,3.918085,3.761971,1.664144,2.004015,2.090735
2025-11-08 13:36:53.106,50.610,2.991328,1.267375,1.302025,0.302841,0,5,2.233613,2.708745,2.438472,0.757775,1.043162,0.982749,2.399307,2.399371,2.319943,3.631337,3.655340,3.313041,1.071628,1.941320,1.859643
2025-11-08 13:36:53.356,50.860,2.904071,1.234089,1.273308,0.000000,0,5,2.233613,2.591377,2.438472,0.757775,1.018054,0.982749,2.399307,2.364879,2.319943,3.530390,3.526625,3.358938,1.779463,1.965435,1.996852
2025-11-08 13:36:53.613,51.117,2.836511,1.232241,1.234403,0.015241,0,5,2.439377,2.530952,2.452231,0.143848,1.009462,0.997990,2.013475,2.199653,1.984400,3.521725,3.431426,3.307404,1.306859,1.978998,1.996668
2025-11-08 13:36:53.856,51.360,2.836511,1.232241,1.234403,0.000000,0,4,,,,0.143848,1.004503,0.997990,2.013475,2.106178,1.984400,3.521725,3.377568,3.307404,1.188782,1.988064,1.999874
2025-11-08 13:36:54.148,51.652,2.804036,1.239247,1.170616,0.044851,0,5,2.223519,2.519800,2.505271,0.370208,1.002551,1.000001,2.320998,2.072567,2.028779,3.795804,3.432242,3.503469,1.230795,1.973715,1.955023
2025-11-08 13:36:54.374,51.878,2.804036,1.239247,1.170616,0.000000,0,4,2.991515,2.732201,3.008913,,,,2.320998,2.053551,2.028779,3.795804,3.463173,3.503469,1.230795,1.963070,1.955023
2025-11-08 13:36:54.594,52.098,2.749212,1.260302,1.292561,0.363798,0,5,2.186812,2.630251,2.497432,0.173519,0.996259,0.988056,2.915655,2.335226,2.702184,3.447191,3.322690,3.139671,1.239562,1.958844,1.951674
2025-11-08 13:36:54.887,52.390,2.749212,1.260302,1.292561,0.000000,0,4,2.186812,2.572573,2.497432,,,,2.389108,2.271066,2.187480,3.447191,3.243212,3.139671,1.239562,1.956829,1.951674
2025-11-08 13:36:55.133,52.637,2.690284,1.257249,1.364498,0.132079,0,5,2.610168,2.536908,2.490444,0.680689,0.985845,0.972273,2.632806,2.370108,2.499137,3.700568,3.301516,3.377471,1.761517,1.986196,2.083753
2025-11-08 13:36:55.385,52.888,2.690284,1.257249,1.364498,0.000000,0,4,2.610168,2.516730,2.490444,0.680689,0.979952,0.972273,2.229129,2.224270,2.034276,,,,1.761517,2.005793,2.083753
2025-11-08 13:36:55.599,53.103,2.626487,1.239303,1.456500,0.045117,0,5,2.226680,2.513288,2.508804,0.135589,0.986531,0.995103,2.951442,2.508519,2.878831,3.600541,3.286234,3.266325,1.752954,2.028059,2.128870
2025-11-08 13:36:55.847,53.351,2.556066,1.222212,1.586769,0.000000,0,5,2.226680,2.511341,2.508804,0.135589,0.991413,0.995103,2.951442,2.669330,2.878831,3.476554,3.239428,3.178451,1.080293,1.955725,1.771966
2025-11-08 13:36:56.108,53.612,2.595104,1.178963,1.564735,0.295968,0,5,2.843564,2.646219,2.821935,0.774803,0.988613,0.983862,2.962150,2.704628,2.750614,4.065398,3.568830,3.997968,1.188173,1.772898,1.475998
2025-11-08 13:36:56.359,53.863,2.672280,1.129303,1.481437,0.000000,0,4,,,,0.774803,0.987278,0.983862,2.962150,2.724598,2.750614,4.065398,3.755187,3.997968,1.632635,1.663921,1.511387
2025-11-08 13:36:56.611,54.115,2.672280,1.129303,1.481437,0.253855,0,4,3.317188,2.832764,3.075791,,,,2.712033,2.627470,2.500934,3.746351,3.627757,3.461743,1.498552,1.463598,1.196518
2025-11-08 13:36:56.867,54.370,2.672280,1.129303,1.481437,0.000000,0,4,2.875479,2.748797,2.639408,,,,2.712033,2.572521,2.500934,3.746351,3.555664,3.461743,1.498552,1.348103,1.196518
2025-11-08 13:36:57.113,54.617,2.672280,1.129303,1.481437,0.090614,0,4,3.303932,2.885493,3.063577,,,,3.053000,2.680199,2.820479,3.406098,3.475528,3.371130,1.197756,1.289731,1.213505
2025-11-08 13:36:57.366,54.869,2.793594,1.283098,1.443122,0.000000,0,4,3.303932,2.962827,3.063577,0.417113,0.989535,0.997033,,,,3.406098,3.430192,3.371130,1.197756,1.256643,1.213505
2025-11-08 13:36:57.621,55.125,2.795612,1.242977,1.431975,0.291023,0,5,2.414601,2.734981,2.438148,0.540694,1.010058,1.091701,2.875278,2.655134,2.622480,4.111895,3.630454,3.891350,1.698402,1.364274,1.504527
2025-11-08 13:36:57.848,55.352,2.701646,1.250233,1.557312,0.000000,0,4,2.414601,2.606079,2.438148,0.540694,1.024828,1.091701,2.937068,2.689186,2.733548,,,,1.698402,1.425178,1.504527
2025-11-08 13:36:58.104,55.607,2.701646,1.250233,1.557312,0.106982,0,4,2.276847,2.577491,2.540247,,,,3.055550,2.754908,2.840530,3.707299,3.552650,3.451289,1.190007,1.671911,1.993357
2025-11-08 13:36:58.349,55.853,2.701646,1.250233,1.557312,0.000000,0,3,2.276847,2.561317,2.540247,,,,3.055550,2.792090,2.840530,3.981685,3.722988,3.944899,,,
2025-11-08 13:36:58.602,56.106,2.701646,1.250233,1.557312,0.346677,0,4,2.976935,2.735369,2.962119,,,,2.897507,2.744207,2.681825,4.383526,3.969902,4.291576,1.535055,1.599564,1.505312
2025-11-08 13:36:58.869,56.373,2.701646,1.250233,1.557312,0.000000,0,3,,,,,,,2.897507,2.717117,2.681825,4.383526,4.109592,4.291576,1.705744,1.566347,1.523073
2025-11-08 13:36:59.363,56.866,2.701646,1.250233,1.557312,0.410258,0,4,2.659926,2.640995,2.518046,,,,2.238003,2.405734,2.000072,3.927746,4.010462,3.881319,1.324600,1.675606,1.817944
2025-11-08 13:36:59.613,57.117,2.786213,1.246652,1.393746,0.191784,0,5,2.953074,2.771309,2.941079,0.381834,1.020513,0.999033,2.278073,2.233918,2.010081,3.435563,3.662168,3.208420,1.668935,1.820701,2.009729
2025-11-08 13:36:59.876,57.380,2.786213,1.246652,1.393746,0.000000,0,4,2.953074,2.845033,2.941079,,,,2.743238,2.363080,2.531350,3.435563,3.465124,3.208420,1.668935,1.902788,2.009729
2025-11-08 13:37:00.145,57.648,2.809284,1.305380,1.531638,0.206899,0,5,3.167912,2.976590,3.147978,0.266206,1.017292,1.000095,2.697655,2.424831,2.505279,3.559655,3.446201,3.421547,1.231304,1.844742,1.769121
2025-11-08 13:37:00.344,57.848,2.844563,1.307331,1.641415,0.000000,0,4,3.167912,3.051017,3.147978,0.266206,1.014696,1.000095,3.028123,2.653674,2.951805,,,,1.231304,1.811903,1.769121
2025-11-08 13:37:00.616,58.119,2.707010,1.415226,1.521532,0.276238,0,4,2.810223,2.913046,2.733302,,,,2.814099,2.629676,2.598411,3.462585,3.337718,3.196389,0.638892,1.673366,1.492883
2025-11-08 13:37:00.874,58.378,2.707010,1.415226,1.521532,0.000000,0,3,2.810223,2.834991,2.733302,,,,2.814099,2.616099,2.598411,3.715559,3.380926,3.437216,,,
2025-11-08 13:37:01.095,58.598,2.812193,1.395406,1.509387,0.506073,0,5,3.341864,3.009766,3.237459,0.638274,1.012769,1.001491,2.330587,2.355087,2.015048,3.996674,3.643149,3.984768,1.652009,1.814756,1.998956
2025-11-08 13:37:01.606,59.110,2.912448,1.310554,1.414211,0.279574,0,4,2.974180,2.987236,2.957885,0.181677,1.005991,0.965153,3.021799,2.548027,2.799384,4.362113,3.899348,4.233117,,,
2025-11-08 13:37:01.868,59.372,2.951446,1.158600,1.182936,0.000000,0,4,,,,0.181677,1.000287,0.965153,3.021799,2.657181,2.799384,4.362113,4.044290,4.233117,1.246598,1.677991,1.499817
2025-11-08 13:37:02.343,59.846,2.980999,1.221121,1.256321,0.279574,0,4,,,,0.159959,0.999756,0.996430,2.233413,2.364501,1.983205,3.447698,3.665948,3.173054,0.895944,1.600352,1.499205
2025-11-08 13:37:02.862,60.365,2.980999,1.221121,1.256321,0.035997,0,4,2.579374,2.776445,2.501831,,,,2.118908,2.183288,1.947208,3.738602,3.552846,3.405499,0.672641,1.554838,1.495544
2025-11-08 13:37:03.361,60.865,2.980999,1.221121,1.256321,0.118723,0,3,2.649934,2.708748,2.620554,,,,,,,3.988923,3.702974,3.898557,1.058168,1.691266,1.869000
2025-11-08 13:37:03.615,61.119,2.980999,1.221121,1.256321,0.101795,0,4,2.218115,2.586117,2.426357,,,,2.034684,2.099597,1.990568,4.140851,3.832113,4.000352,0.702519,1.605188,1.493048
2025-11-08 13:37:04.378,61.882,2.980999,1.221121,1.256321,0.162156,0,4,2.715292,2.621858,2.668420,0.241327,0.999810,1.000153,2.175396,2.122668,2.152724,,,,1.580022,1.479352,1.315416
2025-11-08 13:37:05.366,62.870,2.934744,1.304518,1.182698,0.321841,0,4,,,,2.084739,1.390129,2.420712,1.463683,2.177609,2.249185,3.146802,3.484262,3.031090,1.156972,1.268399,0.993575
2025-11-08 13:37:05.605,63.108,2.852587,1.476950,1.141380,0.371182,0,5,3.167403,2.854633,3.157887,2.225143,1.778663,2.417666,1.200005,1.874580,1.479801,2.869357,3.167998,2.755978,1.637529,1.310244,1.364757
2025-11-08 13:37:05.883,63.387,2.852587,1.476950,1.141380,0.000000,0,4,4.073253,3.367696,4.036101,,,,1.200005,1.703144,1.479801,2.869357,2.989075,2.755978,1.637529,1.333917,1.364757
2025-11-08 13:37:06.096,63.600,2.858395,1.770521,1.210308,0.231508,0,5,3.507861,3.329650,3.280084,2.791758,2.076189,2.494381,0.302311,1.387854,0.977103,3.057990,2.988385,2.987486,1.804446,1.426897,1.548031
2025-11-08 13:37:06.608,64.112,2.858395,1.770521,1.210308,0.509086,0,5,4.255463,3.722492,4.234278,3.385088,2.520811,3.114405,1.698807,1.430557,1.486189,3.296588,2.975452,2.958603,1.722772,1.432053,1.438769
2025-11-08 13:37:06.881,64.385,2.858395,1.770521,1.210308,0.000000,0,5,4.255463,3.944739,4.234278,3.385088,2.777440,3.114405,0.655310,1.248208,1.010647,3.367453,2.997318,3.025805,1.722772,1.434969,1.438769
2025-11-08 13:37:07.104,64.608,2.858395,1.770521,1.210308,0.055048,0,5,4.332956,4.094379,4.289326,3.145473,2.896451,3.051885,0.655310,1.145045,1.010647,3.619202,3.229616,3.532248,1.729196,1.425710,1.413647
2025-11-08 13:37:07.351,64.855,2.858395,1.770521,1.210308,0.000000,0,5,4.332956,4.179037,4.289326,3.145473,2.963919,3.051885,1.266179,1.518777,2.005667,2.997729,3.087001,2.901206,1.729196,1.420472,1.413647
2025-11-08 13:37:07.603,65.107,2.858395,1.770521,1.210308,0.417945,0,5,3.808145,3.952249,3.656796,3.654378,3.183583,3.469831,1.865116,1.729825,2.004773,3.228678,3.138262,3.205044,2.387782,1.708134,2.082893
2025-11-08 13:37:07.853,65.356,2.858395,1.770521,1.210308,0.000000,0,4,3.808145,3.823946,3.656796,3.654378,3.307883,3.469831,1.865116,1.849224,2.004773,3.006500,3.033964,2.898087,,,
2025-11-08 13:37:08.125,65.629,2.858395,1.770521,1.210308,0.495782,0,5,3.895631,3.751646,3.657454,3.168620,3.162915,2.974049,0.665916,1.565092,1.194932,2.545518,2.743628,2.365385,2.406136,1.878748,2.101021
2025-11-08 13:37:08.363,65.866,2.858395,1.770521,1.210308,0.000000,0,4,,,,3.168620,3.080898,2.974049,0.665916,1.404347,1.194932,2.545518,2.579372,2.365385,2.408583,1.975306,2.101098
2025-11-08 13:37:08.611,66.115,2.858395,1.770521,1.210308,0.502677,0,5,4.646292,4.126064,4.613847,2.686022,2.795115,2.422803,0.403154,1.177602,0.882204,3.016494,2.704738,2.868062,1.897028,1.827416,1.634750
2025-11-08 13:37:08.861,66.365,2.858395,1.770521,1.210308,0.000000,0,4,4.360078,4.238801,4.385672,,,,0.403154,1.049323,0.882204,3.016494,2.775663,2.868062,1.897028,1.743749,1.634750
2025-11-08 13:37:09.116,66.619,2.858395,1.770521,1.210308,0.427395,0,5,4.928834,4.492999,4.824162,2.692445,2.668184,2.502821,0.816212,1.238323,1.484547,3.341247,3.001388,3.295457,2.051708,1.728438,1.708491
2025-11-08 13:37:09.359,66.862,2.858395,1.770521,1.210308,0.000000,0,4,4.928834,4.636810,4.824162,3.164337,3.020583,3.479679,,,,3.341247,3.129090,3.295457,2.051708,1.719776,1.708491
2025-11-08 13:37:09.855,67.359,2.858395,1.770521,1.210308,0.268521,0,4,4.764060,4.677359,4.730185,2.953780,3.046022,3.079164,0.926128,1.507170,1.857417,,,,2.248296,1.831483,1.977012
2025-11-08 13:37:10.659,68.162,2.858395,1.770521,1.210308,0.518215,0,5,4.021048,4.399535,4.037592,3.261916,3.274786,3.572813,0.527755,1.272747,0.967347,2.882308,3.030104,2.901147,2.661047,2.119720,2.495227
2025-11-08 13:37:10.859,68.363,2.858395,1.770521,1.210308,0.000000,0,4,,,,3.261916,3.404207,3.572813,0.527755,1.140124,0.967347,2.882308,2.974103,2.901147,2.600072,2.282917,2.495527
2025-11-08 13:37:11.112,68.615,2.858395,1.770521,1.210308,0.525748,0,5,4.165326,4.306374,4.185006,2.817657,3.062244,2.616744,0.843538,1.293405,1.493095,3.300870,3.044354,3.135875,1.523125,1.835144,1.251796
2025-11-08 13:37:11.670,69.174,2.858395,1.770521,1.210308,0.429908,0,4,4.129231,4.242296,4.158818,3.148123,3.055473,3.046652,,,,2.369834,2.590930,2.000221,1.589912,1.635271,1.374880
2025-11-08 13:37:11.877,69.380,2.858395,1.770521,1.210308,0.011706,0,4,,,,3.148123,3.051642,3.046652,0.228490,1.069000,0.776652,2.369834,2.334410,2.000221,1.644872,1.517111,1.363175
2025-11-08 13:37:12.147,69.651,2.858395,1.770521,1.210308,0.435995,0,5,3.907050,4.066092,3.836537,2.705905,2.820902,2.520299,0.277740,0.936360,0.763559,2.741395,2.470172,2.647039,2.107381,1.639597,1.799170
2025-11-08 13:37:12.345,69.848,2.858395,1.770521,1.210308,0.000000,0,4,4.689932,4.294983,4.593177,,,,0.277740,0.861319,0.763559,2.741395,2.546978,2.647039,2.107381,1.708893,1.799170
2025-11-08 13:37:12.599,70.103,2.858395,1.770521,1.210308,0.342971,0,5,3.997187,4.151467,3.964499,3.289651,2.922290,3.054376,0.542437,0.953801,1.074283,2.375952,2.508434,2.458221,1.780280,1.599159,1.456199
